5000 9.5 0.0254 71.3 0.00420654 131.186 
400 9.5 0.0254 55.5 0.0043284 120.952 
630 9.5 0.0254 55.5 0.0043284 125.452 
1000 9.5 0.0254 55.5 0.0043284 130.332 
1600 9.5 0.0254 55.5 0.0043284 133.062 
2500 9.5 0.0254 55.5 0.0043284 134.152 
4000 9.5 0.0254 55.5 0.0043284 131.582 
6300 9.5 0.0254 55.5 0.0043284 124.222 
250 9.5 0.0254 39.6 0.00449821 116.924 
400 9.5 0.0254 39.6 0.00449821 121.154 
630 9.5 0.0254 39.6 0.00449821 126.514 
1000 9.5 0.0254 39.6 0.00449821 130.374 
1600 9.5 0.0254 39.6 0.00449821 131.184 
2500 9.5 0.0254 39.6 0.00449821 131.234 
4000 9.5 0.0254 39.6 0.00449821 127.864 
6300 9.5 0.0254 39.6 0.00449821 120.324 
250 9.5 0.0254 31.7 0.00461377 120.136 
400 9.5 0.0254 31.7 0.00461377 124.756 
630 9.5 0.0254 31.7 0.00461377 129.006 
1000 9.5 0.0254 31.7 0.00461377 131.346 
1600 9.5 0.0254 31.7 0.00461377 131.036 
2500 9.5 0.0254 31.7 0.00461377 130.086 
4000 9.5 0.0254 31.7 0.00461377 126.736 
6300 9.5 0.0254 31.7 0.00461377 120.726 
315 12.7 0.0254 71.3 0.0121808 122.938 
500 12.7 0.0254 71.3 0.0121808 126.898 
800 12.7 0.0254 71.3 0.0121808 130.348 
1250 12.7 0.0254 71.3 0.0121808 133.048 
2000 12.7 0.0254 71.3 0.0121808 134.228 
3150 12.7 0.0254 71.3 0.0121808 133.758 
5000 12.7 0.0254 71.3 0.0121808 128.978 
8000 12.7 0.0254 71.3 0.0121808 120.538 
250 12.7 0.0254 39.6 0.0130253 121.547 
400 12.7 0.0254 39.6 0.0130253 125.527 
630 12.7 0.0254 39.6 0.0130253 128.867 
1000 12.7 0.0254 39.6 0.0130253 130.947 
1600 12.7 0.0254 39.6 0.0130253 129.977 
2500 12.7 0.0254 39.6 0.0130253 129.027 
4000 12.7 0.0254 39.6 0.0130253 126.537 
6300 12.7 0.0254 39.6 0.0130253 123.177 
10000 12.7 0.0254 39.6 0.0130253 116.017 
250 17.4 0.0254 71.3 0.016104 113.796 
400 17.4 0.0254 71.3 0.016104 117.396 
630 17.4 0.0254 71.3 0.016104 122.606 
1000 17.4 0.0254 71.3 0.016104 125.816 
1600 17.4 0.0254 71.3 0.016104 126.406 
2500 17.4 0.0254 71.3 0.016104 126.746 
4000 17.4 0.0254 71.3 0.016104 125.586 
6300 17.4 0.0254 71.3 0.016104 119.916 
200 17.4 0.0254 55.5 0.0165706 109.951 
315 17.4 0.0254 55.5 0.0165706 111.911 
500 17.4 0.0254 55.5 0.0165706 119.621 
800 17.4 0.0254 55.5 0.0165706 123.091 
1250 17.4 0.0254 55.5 0.0165706 129.301 
2000 17.4 0.0254 55.5 0.0165706 125.261 
3150 17.4 0.0254 55.5 0.0165706 124.101 
5000 17.4 0.0254 55.5 0.0165706 118.941 
200 17.4 0.0254 39.6 0.0172206 114.044 
315 17.4 0.0254 39.6 0.0172206 115.144 
500 17.4 0.0254 39.6 0.0172206 117.514 
800 17.4 0.0254 39.6 0.0172206 135.324 
1250 17.4 0.0254 39.6 0.0172206 131.364 
2000 17.4 0.0254 39.6 0.0172206 126.644 
3150 17.4 0.0254 39.6 0.0172206 123.564 
5000 17.4 0.0254 39.6 0.0172206 119.854 
250 17.4 0.0254 31.7 0.0176631 116.956 
400 17.4 0.0254 31.7 0.0176631 120.766 
630 17.4 0.0254 31.7 0.0176631 136.886 
1000 17.4 0.0254 31.7 0.0176631 131.796 
1600 17.4 0.0254 31.7 0.0176631 126.846 
2500 17.4 0.0254 31.7 0.0176631 124.166 
4000 17.4 0.0254 31.7 0.0176631 121.996 
315 22.2 0.0254 71.3 0.0214178 115.857 
500 22.2 0.0254 71.3 0.0214178 117.967 
800 22.2 0.0254 71.3 0.0214178 123.227 
1250 22.2 0.0254 71.3 0.0214178 140.987 
2000 22.2 0.0254 71.3 0.0214178 127.197 
3150 22.2 0.0254 71.3 0.0214178 124.127 
5000 22.2 0.0254 71.3 0.0214178 125.727 
8000 22.2 0.0254 71.3 0.0214178 121.657 
250 22.2 0.0254 39.6 0.0229028 117.386 
400 22.2 0.0254 39.6 0.0229028 123.416 
630 22.2 0.0254 39.6 0.0229028 137.026 
1000 22.2 0.0254 39.6 0.0229028 128.416 
1600 22.2 0.0254 39.6 0.0229028 122.216 
2500 22.2 0.0254 39.6 0.0229028 121.306 
4000 22.2 0.0254 39.6 0.0229028 119.646 
630 0 0.1016 71.3 0.00121072 124.155 
1000 0 0.1016 71.3 0.00121072 128.825 
1600 0 0.1016 71.3 0.00121072 131.725 
2500 0 0.1016 71.3 0.00121072 132.595 
4000 0 0.1016 71.3 0.00121072 130.935 
6300 0 0.1016 71.3 0.00121072 129.395 
10000 0 0.1016 71.3 0.00121072 123.305 
630 0 0.1016 55.5 0.00131983 126.17 
1000 0 0.1016 55.5 0.00131983 129.8 
1600 0 0.1016 55.5 0.00131983 132.05 
2500 0 0.1016 55.5 0.00131983 133.04 
4000 0 0.1016 55.5 0.00131983 129.5 
6300 0 0.1016 55.5 0.00131983 127.73 
10000 0 0.1016 55.5 0.00131983 121.93 
630 0 0.1016 39.6 0.00146332 125.401 
1000 0 0.1016 39.6 0.00146332 130.781 
1600 0 0.1016 39.6 0.00146332 133.261 
2500 0 0.1016 39.6 0.00146332 132.611 
4000 0 0.1016 39.6 0.00146332 127.801 
6300 0 0.1016 39.6 0.00146332 125.631 
10000 0 0.1016 39.6 0.00146332 119.561 
800 0 0.1016 31.7 0.00150092 129.053 
1250 0 0.1016 31.7 0.00150092 133.063 
2000 0 0.1016 31.7 0.00150092 133.153 
3150 0 0.1016 31.7 0.00150092 129.973 
5000 0 0.1016 31.7 0.00150092 124.393 
8000 0 0.1016 31.7 0.00150092 120.193 
800 3.3 0.1016 71.3 0.00202822 131.074 
1250 3.3 0.1016 71.3 0.00202822 132.304 
2000 3.3 0.1016 71.3 0.00202822 134.034 
3150 3.3 0.1016 71.3 0.00202822 132.114 
5000 3.3 0.1016 71.3 0.00202822 127.054 
8000 3.3 0.1016 71.3 0.00202822 121.234 
630 3.3 0.1016 55.5 0.002211 126.599 
1000 3.3 0.1016 55.5 0.002211 131.129 
1600 3.3 0.1016 55.5 0.002211 133.649 
2500 3.3 0.1016 55.5 0.002211 132.889 
4000 3.3 0.1016 55.5 0.002211 127.229 
6300 3.3 0.1016 55.5 0.002211 123.839 
10000 3.3 0.1016 55.5 0.002211 115.659 
800 3.3 0.1016 39.6 0.00245138 129.991 
1250 3.3 0.1016 39.6 0.00245138 133.211 
2000 3.3 0.1016 39.6 0.00245138 132.301 
3150 3.3 0.1016 39.6 0.00245138 128.401 
5000 3.3 0.1016 39.6 0.00245138 122.371 
8000 3.3 0.1016 39.6 0.00245138 118.091 
630 3.3 0.1016 31.7 0.00251435 128.952 
1000 3.3 0.1016 31.7 0.00251435 133.012 
1600 3.3 0.1016 31.7 0.00251435 133.402 
2500 3.3 0.1016 31.7 0.00251435 130.392 
4000 3.3 0.1016 31.7 0.00251435 124.852 
6300 3.3 0.1016 31.7 0.00251435 120.702 
630 6.7 0.1016 71.3 0.00478288 131.448 
1000 6.7 0.1016 71.3 0.00478288 136.758 
1600 6.7 0.1016 71.3 0.00478288 136.678 
2500 6.7 0.1016 71.3 0.00478288 131.458 
500 6.7 0.1016 55.5 0.0052139 129.343 
800 6.7 0.1016 55.5 0.0052139 135.953 
1250 6.7 0.1016 55.5 0.0052139 136.883 
2000 6.7 0.1016 55.5 0.0052139 129.653 
400 6.7 0.1016 39.6 0.00578076 128.295 
630 6.7 0.1016 39.6 0.00578076 133.355 
1000 6.7 0.1016 39.6 0.00578076 134.515 
1600 6.7 0.1016 39.6 0.00578076 127.375 
315 6.7 0.1016 31.7 0.00592927 126.266 
500 6.7 0.1016 31.7 0.00592927 130.206 
800 6.7 0.1016 31.7 0.00592927 132.886 
1250 6.7 0.1016 31.7 0.00592927 129.256 
2000 6.7 0.1016 31.7 0.00592927 120.446 
250 8.9 0.1016 71.3 0.0103088 134.533 
400 8.9 0.1016 71.3 0.0103088 138.123 
630 8.9 0.1016 71.3 0.0103088 138.423 
1000 8.9 0.1016 71.3 0.0103088 135.433 
1600 8.9 0.1016 71.3 0.0103088 128.763 
2500 8.9 0.1016 71.3 0.0103088 123.623 
4000 8.9 0.1016 71.3 0.0103088 120.243 
6300 8.9 0.1016 71.3 0.0103088 117.253 
250 8.9 0.1016 39.6 0.0124596 134.34 
400 8.9 0.1016 39.6 0.0124596 135.54 
630 8.9 0.1016 39.6 0.0124596 131.92 
1000 8.9 0.1016 39.6 0.0124596 129.58 
1600 8.9 0.1016 39.6 0.0124596 123.82 
2500 8.9 0.1016 39.6 0.0124596 119.19 
4000 8.9 0.1016 39.6 0.0124596 116.22 
6300 8.9 0.1016 39.6 0.0124596 113.11 
250 12.3 0.1016 71.3 0.0337792 131.568 
400 12.3 0.1016 71.3 0.0337792 139.428 
630 12.3 0.1016 71.3 0.0337792 135.368 
1000 12.3 0.1016 71.3 0.0337792 127.928 
1600 12.3 0.1016 71.3 0.0337792 124.748 
2500 12.3 0.1016 71.3 0.0337792 121.318 
4000 12.3 0.1016 71.3 0.0337792 118.018 
6300 12.3 0.1016 71.3 0.0337792 113.958 
250 12.3 0.1016 55.5 0.0368233 133.294 
400 12.3 0.1016 55.5 0.0368233 136.414 
630 12.3 0.1016 55.5 0.0368233 124.244 
1000 12.3 0.1016 55.5 0.0368233 125.484 
1600 12.3 0.1016 55.5 0.0368233 121.824 
2500 12.3 0.1016 55.5 0.0368233 117.054 
4000 12.3 0.1016 55.5 0.0368233 114.404 
6300 12.3 0.1016 55.5 0.0368233 110.124 
250 12.3 0.1016 39.6 0.0408268 129.675 
400 12.3 0.1016 39.6 0.0408268 128.265 
630 12.3 0.1016 39.6 0.0408268 121.315 
1000 12.3 0.1016 39.6 0.0408268 122.435 
1600 12.3 0.1016 39.6 0.0408268 117.875 
2500 12.3 0.1016 39.6 0.0408268 113.315 
4000 12.3 0.1016 39.6 0.0408268 110.905 
6300 12.3 0.1016 39.6 0.0408268 107.985 
250 12.3 0.1016 31.7 0.0418756 125.857 
400 12.3 0.1016 31.7 0.0418756 123.207 
630 12.3 0.1016 31.7 0.0418756 119.287 
1000 12.3 0.1016 31.7 0.0418756 119.777 
1600 12.3 0.1016 31.7 0.0418756 114.477 
2500 12.3 0.1016 31.7 0.0418756 110.317 
4000 12.3 0.1016 31.7 0.0418756 108.407 
6300 12.3 0.1016 31.7 0.0418756 107.267 
250 15.6 0.1016 71.3 0.0437259 132.158 
400 15.6 0.1016 71.3 0.0437259 134.058 
630 15.6 0.1016 71.3 0.0437259 122.288 
1000 15.6 0.1016 71.3 0.0437259 124.438 
1600 15.6 0.1016 71.3 0.0437259 121.528 
2500 15.6 0.1016 71.3 0.0437259 118.998 
4000 15.6 0.1016 71.3 0.0437259 113.298 
250 15.6 0.1016 39.6 0.0528487 124.644 
400 15.6 0.1016 39.6 0.0528487 120.484 
630 15.6 0.1016 39.6 0.0528487 118.084 
1000 15.6 0.1016 39.6 0.0528487 119.224 
1600 15.6 0.1016 39.6 0.0528487 114.554 
2500 15.6 0.1016 39.6 0.0528487 110.264 
4000 15.6 0.1016 39.6 0.0528487 106.604 
6300 15.6 0.1016 39.6 0.0528487 104.204 
